transaction_id,customer_id,customer_name,customer_email,customer_tier,amount,currency,payment_status,failure_reason,payment_method,previous_success_count,previous_failure_count,checkout_status,subscription_status,days_overdue,retry_count,customer_value,transaction_timestamp,risk_score,recovery_probability,recovery_eligible,optimal_action,actual_recoverable
TX1108,CUST0353,Aditi Chopra,aditi.chopra70@example.com,New,2499.1,INR,FAILED,network_timeout,Net Banking,1,2,COMPLETED,NONE,3,0,4240.0,2026-08-06 05:03:56,10,0.875,YES,RETRY_PAYMENT,1
TX1109,CUST0154,Alok Mehta,alok.mehta80@example.com,Standard,2499.16,INR,FAILED,velocity_limit_exceeded,UPI,6,1,COMPLETED,NONE,1,0,34649.24,2026-07-31 18:39:17,40,0.4036,YES,STOP_RECOVERY,0
TX1110,CUST0435,Preeti Patel,preeti.patel14@example.com,Standard,999.05,INR,FAILED,insufficient_funds,UPI,5,4,COMPLETED,NONE,3,0,34547.46,2026-08-22 08:48:05,31,0.5083,YES,SEND_PAYMENT_REMINDER,0
TX1111,CUST0253,Pooja Choudhury,pooja.choudhury93@example.com,New,3499.54,INR,FAILED,webhook_drop,UPI,0,2,COMPLETED,NONE,0,0,1148.7,2026-07-28 03:55:00,13,0.895,YES,RETRY_PAYMENT,1
TX1112,CUST0346,Amit Agarwal,amit.agarwal30@example.com,New,999.63,INR,SUCCESS,none,UPI,1,2,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,2873.57,2026-07-27 10:42:32,8,0.99,NO,NO_ACTION,0
TX1113,CUST0258,Alok Gupta,alok.gupta15@example.com,Standard,4999.26,INR,ABANDONED,checkout_dropoff,Debit Card,13,2,PAYMENT_PAGE_DROPOFF,NONE,0,0,41136.96,2026-08-09 19:15:33,24,0.635,YES,SEND_CHECKOUT_REMINDER,0
TX1114,CUST0290,Sneha Iyer,sneha.iyer18@example.com,VIP,14999.46,INR,FAILED,insufficient_funds,UPI,36,2,COMPLETED,NONE,4,1,72729.86,2026-07-28 00:18:12,45,0.6471,YES,SEND_PAYMENT_REMINDER,1
TX1115,CUST0277,Kavita Sharma,kavita.sharma38@example.com,Standard,7999.58,INR,FAILED,authentication_failed,Debit Card,10,2,COMPLETED,NONE,6,2,41610.24,2026-08-08 02:14:58,68,0.22,NO,CREATE_ESCALATION,0
TX1116,CUST0394,Siddharth Saxena,siddharth.saxena92@example.com,VIP,2499.39,INR,FAILED,card_expired,Net Banking,11,0,COMPLETED,ACTIVE_RENEWAL_DUE,9,0,59092.36,2026-08-09 23:05:16,53,0.095,NO,SEND_PAYMENT_REMINDER,0
TX1117,CUST0189,Nisha Roy,nisha.roy72@example.com,New,999.8,INR,FAILED,issuer_down,Net Banking,1,0,COMPLETED,NONE,6,0,1728.21,2026-07-31 16:32:16,17,0.805,YES,RETRY_PAYMENT,1
TX1118,CUST0405,Karan Saxena,karan.saxena93@example.com,Standard,7999.07,INR,FAILED,velocity_limit_exceeded,UPI,2,2,COMPLETED,NONE,6,1,24795.77,2026-08-22 23:57:30,64,0.23,NO,STOP_RECOVERY,0
TX1119,CUST0420,Siddharth Deshmukh,siddharth.deshmukh88@example.com,Enterprise,2499.41,INR,FAILED,network_timeout,Credit Card,59,1,COMPLETED,NONE,1,2,264150.96,2026-08-19 02:59:34,34,0.6925,NO,CREATE_ESCALATION,0
TX1120,CUST0277,Kavita Sharma,kavita.sharma38@example.com,Standard,4999.48,INR,ABANDONED,checkout_dropoff,Net Banking,10,2,ABANDONED_CART,NONE,0,0,41610.24,2026-08-03 14:21:27,24,0.63,YES,SEND_CHECKOUT_REMINDER,1
TX1121,CUST0417,Kavita Iyer,kavita.iyer16@example.com,New,499.39,INR,FAILED,processor_error,Credit Card,2,2,COMPLETED,CHURN_RISK,4,0,1523.94,2026-08-16 11:36:55,16,0.8,YES,RETRY_SUBSCRIPTION,0
TX1122,CUST0111,Preeti Patel,preeti.patel30@example.com,Standard,1499.28,INR,FAILED,webhook_drop,UPI,4,4,COMPLETED,NONE,1,3,34165.07,2026-08-19 11:36:31,55,0.43,NO,CREATE_ESCALATION,0
TX1123,CUST0265,Karan Joshi,karan.joshi55@example.com,New,4999.09,INR,FAILED,fraud_blocked,UPI,0,0,COMPLETED,NONE,6,1,2216.14,2026-08-08 04:15:20,73,0.01,NO,STOP_RECOVERY,0
TX1124,CUST0182,Divya Malhotra,divya.malhotra41@example.com,Standard,2499.13,INR,FAILED,card_expired,UPI,4,3,COMPLETED,CHURN_RISK,1,0,23002.79,2026-08-16 23:04:09,55,0.1807,NO,SEND_PAYMENT_REMINDER,0
TX1125,CUST0334,Shweta Roy,shweta.roy81@example.com,VIP,4999.27,INR,FAILED,insufficient_funds,UPI,31,0,COMPLETED,CHURN_RISK,7,1,115938.15,2026-08-06 11:38:57,41,0.515,YES,RETRY_SUBSCRIPTION,1
TX1126,CUST0351,Suresh Bhatia,suresh.bhatia50@example.com,Enterprise,49999.47,INR,FAILED,card_expired,Credit Card,20,2,COMPLETED,NONE,5,0,189815.5,2026-08-01 00:02:22,72,0.2614,NO,SEND_PAYMENT_REMINDER,0
TX1127,CUST0184,Amit Patel,amit.patel79@example.com,Standard,999.85,INR,ABANDONED,checkout_dropoff,Net Banking,5,2,OTP_DROPOFF,NONE,0,0,18433.9,2026-08-19 01:39:24,21,0.6121,YES,SEND_CHECKOUT_REMINDER,0
TX1128,CUST0363,Meera Kapoor,meera.kapoor99@example.com,New,7999.68,INR,FAILED,network_timeout,UPI,0,2,COMPLETED,NONE,2,1,2590.8,2026-08-19 01:59:52,19,0.875,YES,RETRY_PAYMENT,1
TX1129,CUST0257,Shweta Chopra,shweta.chopra22@example.com,New,1499.42,INR,FAILED,webhook_drop,Debit Card,2,0,COMPLETED,NONE,5,0,2452.87,2026-08-16 22:55:27,10,0.99,YES,RETRY_PAYMENT,1
TX1130,CUST0304,Shweta Bansal,shweta.bansal57@example.com,Enterprise,39999.96,INR,FAILED,issuer_down,Credit Card,21,2,COMPLETED,CHURN_RISK,11,0,438149.37,2026-07-26 21:28:10,41,0.772,YES,RETRY_SUBSCRIPTION,1
TX1131,CUST0133,Nisha Deshmukh,nisha.deshmukh62@example.com,Enterprise,8999.85,INR,FAILED,issuer_down,UPI,21,3,COMPLETED,NONE,4,0,241719.03,2026-08-03 23:14:49,15,0.99,YES,RETRY_PAYMENT,1
TX1132,CUST0408,Meera Reddy,meera.reddy67@example.com,Standard,999.71,INR,ABANDONED,checkout_dropoff,UPI,6,0,PAYMENT_PAGE_DROPOFF,NONE,0,0,20453.95,2026-08-05 06:16:51,16,0.705,YES,SEND_CHECKOUT_REMINDER,1
TX1133,CUST0299,Divya Kapoor,divya.kapoor70@example.com,Standard,3499.81,INR,FAILED,processor_error,Debit Card,7,1,COMPLETED,NONE,3,1,32472.84,2026-08-13 03:57:22,21,0.8563,YES,RETRY_PAYMENT,1
TX1134,CUST0360,Suresh Choudhury,suresh.choudhury59@example.com,Standard,4999.87,INR,FAILED,account_closed,UPI,8,3,COMPLETED,NONE,1,0,6741.38,2026-07-31 18:34:10,64,0.1041,NO,STOP_RECOVERY,0
TX1135,CUST0436,Preeti Singh,preeti.singh14@example.com,Standard,4999.86,INR,FAILED,processor_error,UPI,15,1,COMPLETED,NONE,5,0,42356.9,2026-08-06 07:58:59,14,0.9156,YES,RETRY_PAYMENT,1
TX1136,CUST0425,Ananya Chopra,ananya.chopra72@example.com,New,499.47,INR,FAILED,webhook_drop,Credit Card,2,0,COMPLETED,NONE,1,2,3606.08,2026-08-24 00:04:33,31,0.635,NO,CREATE_ESCALATION,0
TX1137,CUST0178,Arjun Bansal,arjun.bansal23@example.com,Standard,2499.98,INR,FAILED,card_expired,UPI,4,0,COMPLETED,PAST_DUE,3,0,40706.39,2026-08-01 16:23:33,51,0.245,NO,SEND_PAYMENT_REMINDER,0
TX1138,CUST0424,Rajesh Iyer,rajesh.iyer48@example.com,Standard,499.0,INR,FAILED,network_timeout,Wallet,5,1,COMPLETED,NONE,2,1,16160.26,2026-08-05 01:50:14,10,0.95,YES,RETRY_PAYMENT,1
TX1139,CUST0320,Amit Bhatia,amit.bhatia61@example.com,VIP,14999.0,INR,FAILED,account_closed,UPI,16,0,COMPLETED,NONE,5,3,137135.31,2026-08-24 15:12:54,87,0.01,NO,CREATE_ESCALATION,0
TX1140,CUST0228,Varun Reddy,varun.reddy44@example.com,Standard,1499.13,INR,FAILED,fraud_blocked,UPI,10,1,COMPLETED,NONE,4,0,30905.39,2026-08-21 23:36:30,59,0.1114,NO,STOP_RECOVERY,0
TX1141,CUST0367,Karan Chopra,karan.chopra52@example.com,Standard,4999.99,INR,FAILED,processor_error,Credit Card,14,0,COMPLETED,NONE,7,0,39631.93,2026-08-05 19:25:13,17,0.735,YES,RETRY_PAYMENT,1
TX1142,CUST0168,Aarav Choudhury,aarav.choudhury95@example.com,New,3499.17,INR,FAILED,authentication_failed,UPI,2,2,COMPLETED,NONE,0,0,3737.43,2026-07-27 07:57:24,23,0.7,YES,SEND_PAYMENT_REMINDER,1
TX1143,CUST0125,Manish Saxena,manish.saxena18@example.com,New,499.05,INR,FAILED,processor_error,Credit Card,0,2,COMPLETED,NONE,7,0,2686.96,2026-08-15 06:44:52,27,0.585,YES,RETRY_PAYMENT,1
TX1144,CUST0423,Sneha Agarwal,sneha.agarwal97@example.com,New,499.66,INR,FAILED,card_expired,UPI,1,2,COMPLETED,NONE,2,0,2094.29,2026-08-08 07:12:23,49,0.145,NO,SEND_PAYMENT_REMINDER,0
TX1145,CUST0355,Meera Roy,meera.roy25@example.com,Standard,1499.82,INR,SUCCESS,none,UPI,3,2,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,14505.61,2026-08-01 15:59:55,18,0.99,NO,NO_ACTION,0
TX1146,CUST0252,Vikram Choudhury,vikram.choudhury66@example.com,New,999.68,INR,FAILED,network_timeout,UPI,1,0,COMPLETED,NONE,3,0,4433.86,2026-08-12 02:50:20,10,0.99,YES,RETRY_PAYMENT,1
TX1147,CUST0177,Simran Patel,simran.patel99@example.com,Standard,499.72,INR,FAILED,webhook_drop,Net Banking,12,4,COMPLETED,NONE,4,1,12777.41,2026-08-19 01:26:17,10,0.9575,YES,RETRY_PAYMENT,1
TX1148,CUST0190,Aarav Joshi,aarav.joshi69@example.com,Standard,1499.79,INR,FAILED,card_expired,Net Banking,12,3,COMPLETED,NONE,1,0,33967.26,2026-08-21 05:47:53,46,0.165,NO,SEND_PAYMENT_REMINDER,0
TX1149,CUST0432,Pooja Deshmukh,pooja.deshmukh27@example.com,Standard,2499.95,INR,FAILED,network_timeout,UPI,9,0,COMPLETED,NONE,1,0,32247.68,2026-08-06 09:35:56,10,0.99,YES,RETRY_PAYMENT,1
TX1150,CUST0240,Alok Bansal,alok.bansal80@example.com,Standard,2499.79,INR,ABANDONED,checkout_dropoff,Debit Card,14,0,ABANDONED_CART,NONE,0,0,13142.33,2026-08-16 08:54:32,19,0.655,YES,SEND_CHECKOUT_REMINDER,0
TX1151,CUST0131,Simran Kapoor,simran.kapoor37@example.com,VIP,2499.41,INR,FAILED,webhook_drop,Wallet,25,1,COMPLETED,NONE,7,0,183795.56,2026-08-21 00:06:39,10,0.9292,YES,RETRY_PAYMENT,1
TX1152,CUST0167,Pooja Joshi,pooja.joshi65@example.com,New,2499.44,INR,FAILED,account_closed,Credit Card,0,1,COMPLETED,NONE,5,0,699.74,2026-08-10 07:37:39,67,0.01,NO,STOP_RECOVERY,0
TX1153,CUST0274,Simran Joshi,simran.joshi60@example.com,New,3499.09,INR,ABANDONED,checkout_dropoff,Credit Card,2,1,ABANDONED_CART,NONE,0,0,906.36,2026-08-16 07:42:47,27,0.605,YES,SEND_CHECKOUT_REMINDER,0
TX1154,CUST0429,Rajesh Iyer,rajesh.iyer44@example.com,Standard,3499.88,INR,ABANDONED,checkout_dropoff,UPI,5,1,ABANDONED_CART,NONE,0,0,38118.07,2026-08-20 20:16:58,24,0.68,YES,SEND_CHECKOUT_REMINDER,1
TX1155,CUST0341,Vikram Patel,vikram.patel79@example.com,Standard,499.74,INR,FAILED,issuer_down,Net Banking,14,0,COMPLETED,NONE,5,3,25307.59,2026-08-21 18:09:30,53,0.385,NO,CREATE_ESCALATION,0
TX1156,CUST0221,Vikram Mehta,vikram.mehta25@example.com,New,3499.44,INR,FAILED,processor_error,UPI,1,0,COMPLETED,PAST_DUE,6,0,4972.63,2026-08-08 23:59:42,18,0.805,YES,RETRY_SUBSCRIPTION,1
TX1157,CUST0307,Alok Chopra,alok.chopra28@example.com,New,499.82,INR,FAILED,card_expired,UPI,1,0,COMPLETED,CHURN_RISK,11,0,1316.33,2026-08-12 09:18:48,60,0.025,NO,SEND_PAYMENT_REMINDER,0
TX1158,CUST0275,Aarav Iyer,aarav.iyer96@example.com,Standard,999.84,INR,FAILED,processor_error,UPI,9,2,COMPLETED,NONE,7,1,31913.14,2026-07-28 07:15:26,16,0.7577,YES,RETRY_PAYMENT,0
TX1159,CUST0214,Pooja Malhotra,pooja.malhotra71@example.com,New,4999.95,INR,FAILED,issuer_down,UPI,2,0,COMPLETED,NONE,5,1,1361.93,2026-08-06 07:52:45,12,0.975,YES,RETRY_PAYMENT,1
TX1160,CUST0310,Alok Saxena,alok.saxena89@example.com,Standard,999.12,INR,FAILED,card_expired,UPI,2,1,COMPLETED,ACTIVE_RENEWAL_DUE,8,1,11296.4,2026-08-13 23:59:32,66,0.035,NO,SEND_PAYMENT_REMINDER,0
TX1161,CUST0313,Priya Saxena,priya.saxena60@example.com,Standard,4999.58,INR,FAILED,card_expired,UPI,12,2,COMPLETED,PAST_DUE,8,1,6816.69,2026-08-14 16:06:44,71,0.0636,NO,SEND_PAYMENT_REMINDER,0
TX1162,CUST0125,Manish Saxena,manish.saxena18@example.com,New,3499.48,INR,FAILED,issuer_down,Credit Card,0,2,COMPLETED,NONE,2,1,2686.96,2026-08-08 15:48:09,18,0.775,YES,RETRY_PAYMENT,1
TX1163,CUST0411,Karan Roy,karan.roy27@example.com,Standard,2499.41,INR,ABANDONED,checkout_dropoff,Net Banking,10,0,OTP_DROPOFF,NONE,0,0,6812.13,2026-08-10 19:08:18,26,0.655,YES,SEND_CHECKOUT_REMINDER,1
TX1164,CUST0276,Rahul Saxena,rahul.saxena39@example.com,Standard,999.14,INR,ABANDONED,checkout_dropoff,Wallet,12,2,OTP_DROPOFF,NONE,0,0,9333.84,2026-08-09 06:13:41,23,0.6336,YES,SEND_CHECKOUT_REMINDER,0
TX1165,CUST0381,Karan Gupta,karan.gupta66@example.com,VIP,24999.63,INR,FAILED,account_closed,Net Banking,14,1,COMPLETED,NONE,4,1,84531.27,2026-08-17 00:43:43,89,0.165,NO,STOP_RECOVERY,0
TX1166,CUST0192,Varun Sharma,varun.sharma33@example.com,VIP,8999.7,INR,FAILED,processor_error,Credit Card,37,0,COMPLETED,CHURN_RISK,8,0,223370.27,2026-08-16 12:05:01,24,0.795,YES,RETRY_SUBSCRIPTION,0
TX1167,CUST0374,Rohan Joshi,rohan.joshi28@example.com,Standard,7999.01,INR,FAILED,issuer_down,UPI,14,1,COMPLETED,NONE,6,0,43111.58,2026-08-21 02:14:09,16,0.845,YES,RETRY_PAYMENT,1
TX1168,CUST0247,Siddharth Choudhury,siddharth.choudhury85@example.com,Standard,499.68,INR,FAILED,authentication_failed,Credit Card,2,2,COMPLETED,NONE,0,0,34042.04,2026-07-31 01:36:27,25,0.65,YES,SEND_PAYMENT_REMINDER,0
TX1169,CUST0215,Rahul Saxena,rahul.saxena22@example.com,New,999.51,INR,FAILED,insufficient_funds,Debit Card,2,2,COMPLETED,CHURN_RISK,5,1,1773.49,2026-08-12 12:17:38,43,0.45,YES,RETRY_SUBSCRIPTION,1
TX1170,CUST0261,Simran Joshi,simran.joshi28@example.com,Standard,4999.25,INR,ABANDONED,checkout_dropoff,Wallet,5,3,PAYMENT_PAGE_DROPOFF,NONE,0,0,41513.16,2026-07-28 06:55:00,33,0.5988,YES,SEND_CHECKOUT_REMINDER,0
TX1171,CUST0432,Pooja Deshmukh,pooja.deshmukh27@example.com,Standard,4999.6,INR,FAILED,insufficient_funds,UPI,9,0,COMPLETED,ACTIVE_RENEWAL_DUE,5,0,32247.68,2026-08-13 07:48:59,28,0.575,YES,RETRY_SUBSCRIPTION,1
TX1172,CUST0364,Kavita Singh,kavita.singh68@example.com,New,1499.55,INR,FAILED,issuer_down,UPI,0,2,COMPLETED,NONE,4,0,3992.86,2026-07-27 21:26:09,10,0.825,YES,RETRY_PAYMENT,0
TX1173,CUST0406,Shweta Bansal,shweta.bansal43@example.com,Standard,3499.83,INR,FAILED,authentication_failed,UPI,2,0,COMPLETED,NONE,5,0,22237.11,2026-08-23 15:29:38,14,0.775,YES,SEND_PAYMENT_REMINDER,1
TX1174,CUST0135,Nisha Gupta,nisha.gupta33@example.com,Enterprise,24999.53,INR,FAILED,webhook_drop,Debit Card,27,3,COMPLETED,NONE,3,2,156072.92,2026-07-31 10:55:33,56,0.7,NO,CREATE_ESCALATION,0
TX1175,CUST0417,Kavita Iyer,kavita.iyer16@example.com,New,7999.74,INR,ABANDONED,checkout_dropoff,Credit Card,2,2,ABANDONED_CART,NONE,0,0,1523.94,2026-08-25 13:45:12,36,0.58,YES,SEND_CHECKOUT_REMINDER,1
TX1176,CUST0429,Rajesh Iyer,rajesh.iyer44@example.com,Standard,499.68,INR,FAILED,webhook_drop,Credit Card,5,1,COMPLETED,NONE,1,0,38118.07,2026-08-14 07:23:38,10,0.97,YES,RETRY_PAYMENT,1
TX1177,CUST0292,Ananya Roy,ananya.roy13@example.com,VIP,14999.04,INR,FAILED,insufficient_funds,Credit Card,43,1,COMPLETED,ACTIVE_RENEWAL_DUE,6,0,141608.5,2026-08-10 22:28:07,45,0.4816,YES,RETRY_SUBSCRIPTION,0
TX1178,CUST0376,Alok Bhatia,alok.bhatia96@example.com,Standard,999.66,INR,FAILED,card_expired,Credit Card,11,0,COMPLETED,CHURN_RISK,7,1,29203.79,2026-08-14 11:34:15,63,0.055,NO,SEND_PAYMENT_REMINDER,0
TX1179,CUST0323,Neha Mehta,neha.mehta87@example.com,Enterprise,39999.68,INR,FAILED,issuer_down,Credit Card,24,2,COMPLETED,NONE,5,0,178908.72,2026-08-23 20:48:00,33,0.99,YES,RETRY_PAYMENT,1
TX1180,CUST0395,Alok Saxena,alok.saxena91@example.com,Standard,2499.38,INR,ABANDONED,checkout_dropoff,Debit Card,5,4,PAYMENT_PAGE_DROPOFF,NONE,0,0,21663.47,2026-08-23 00:05:22,25,0.5883,YES,SEND_CHECKOUT_REMINDER,1
TX1181,CUST0161,Rahul Singh,rahul.singh70@example.com,New,3499.06,INR,ABANDONED,checkout_dropoff,Credit Card,0,1,ABANDONED_CART,NONE,0,0,4424.75,2026-08-14 22:00:12,35,0.505,YES,SEND_CHECKOUT_REMINDER,1
TX1182,CUST0358,Priya Deshmukh,priya.deshmukh33@example.com,VIP,8999.6,INR,FAILED,card_expired,UPI,32,0,COMPLETED,NONE,7,0,164132.74,2026-08-19 06:44:28,59,0.185,NO,SEND_PAYMENT_REMINDER,0
TX1183,CUST0170,Simran Gupta,simran.gupta62@example.com,Standard,7999.54,INR,SUCCESS,none,Debit Card,6,4,COMPLETED,NONE,0,0,17371.39,2026-08-19 13:51:14,14,0.99,NO,NO_ACTION,0
TX1184,CUST0447,Preeti Chopra,preeti.chopra71@example.com,Standard,7999.72,INR,FAILED,network_timeout,Net Banking,5,1,COMPLETED,NONE,0,1,43294.42,2026-08-24 15:14:32,13,0.95,YES,RETRY_PAYMENT,1
TX1185,CUST0302,Pooja Deshmukh,pooja.deshmukh16@example.com,Standard,1499.21,INR,ABANDONED,checkout_dropoff,Credit Card,12,3,OTP_DROPOFF,NONE,0,0,39723.69,2026-08-24 02:00:15,22,0.625,YES,SEND_CHECKOUT_REMINDER,1
TX1186,CUST0431,Ananya Nair,ananya.nair16@example.com,VIP,4999.22,INR,FAILED,insufficient_funds,Net Banking,43,0,COMPLETED,ACTIVE_RENEWAL_DUE,2,0,177588.91,2026-07-30 22:44:48,33,0.605,YES,RETRY_SUBSCRIPTION,0
TX1187,CUST0382,Rohan Kapoor,rohan.kapoor47@example.com,Standard,1499.66,INR,FAILED,webhook_drop,Credit Card,13,0,COMPLETED,NONE,3,1,26999.89,2026-08-12 03:56:15,10,0.99,YES,RETRY_PAYMENT,1
TX1188,CUST0221,Vikram Mehta,vikram.mehta25@example.com,New,999.31,INR,FAILED,authentication_failed,UPI,1,0,COMPLETED,NONE,4,1,4972.63,2026-08-14 06:13:50,18,0.775,YES,SEND_PAYMENT_REMINDER,1
TX1189,CUST0320,Amit Bhatia,amit.bhatia61@example.com,VIP,49999.22,INR,ABANDONED,checkout_dropoff,UPI,16,0,PAYMENT_PAGE_DROPOFF,NONE,0,0,137135.31,2026-08-05 01:41:37,40,0.785,YES,SEND_CHECKOUT_REMINDER,1
TX1190,CUST0448,Vikram Agarwal,vikram.agarwal80@example.com,Standard,2499.44,INR,FAILED,insufficient_funds,Debit Card,11,2,COMPLETED,PAST_DUE,9,0,21633.82,2026-08-22 00:15:25,47,0.3219,NO,RETRY_SUBSCRIPTION,0
TX1191,CUST0172,Arjun Singh,arjun.singh10@example.com,Standard,4999.88,INR,FAILED,card_expired,Net Banking,6,3,COMPLETED,NONE,1,2,26917.49,2026-08-01 13:36:36,78,0.01,NO,CREATE_ESCALATION,0
TX1192,CUST0403,Ritu Kapoor,ritu.kapoor69@example.com,Enterprise,8999.54,INR,SUCCESS,none,UPI,25,3,COMPLETED,ACTIVE_RENEWAL_DUE,0,0,498387.76,2026-07-27 18:34:18,9,0.99,NO,NO_ACTION,0
TX1193,CUST0288,Aarav Iyer,aarav.iyer32@example.com,New,3499.73,INR,FAILED,webhook_drop,UPI,0,0,COMPLETED,NONE,7,0,2930.97,2026-08-22 10:00:51,18,0.755,YES,RETRY_PAYMENT,1
TX1194,CUST0415,Priya Bansal,priya.bansal63@example.com,New,999.44,INR,FAILED,webhook_drop,Credit Card,1,1,COMPLETED,NONE,2,1,3532.13,2026-08-18 09:22:03,10,0.92,YES,RETRY_PAYMENT,1
TX1195,CUST0219,Amit Kapoor,amit.kapoor71@example.com,Enterprise,2499.66,INR,FAILED,card_expired,UPI,18,2,COMPLETED,NONE,5,0,476425.44,2026-08-06 18:10:21,39,0.31,NO,SEND_PAYMENT_REMINDER,0
TX1196,CUST0153,Manish Verma,manish.verma52@example.com,VIP,49999.27,INR,ABANDONED,checkout_dropoff,Debit Card,37,1,OTP_DROPOFF,NONE,0,0,58817.35,2026-08-11 07:34:03,46,0.7311,YES,SEND_CHECKOUT_REMINDER,1
TX1197,CUST0435,Preeti Patel,preeti.patel14@example.com,Standard,7999.08,INR,FAILED,webhook_drop,UPI,5,4,COMPLETED,NONE,3,0,34547.46,2026-08-13 07:18:28,10,0.9783,YES,RETRY_PAYMENT,1
TX1198,CUST0410,Arjun Bhatia,arjun.bhatia28@example.com,New,2499.16,INR,FAILED,webhook_drop,UPI,1,2,COMPLETED,NONE,4,0,4725.27,2026-08-22 03:14:37,10,0.945,YES,RETRY_PAYMENT,1
TX1199,CUST0439,Meera Choudhury,meera.choudhury34@example.com,Standard,4999.11,INR,ABANDONED,checkout_dropoff,UPI,4,4,PAYMENT_PAGE_DROPOFF,NONE,0,0,23720.83,2026-08-20 00:13:24,25,0.63,YES,SEND_CHECKOUT_REMINDER,1
TX1200,CUST0311,Aditi Patel,aditi.patel66@example.com,Standard,3499.59,INR,FAILED,issuer_down,UPI,12,3,COMPLETED,NONE,0,2,24426.47,2026-07-27 23:14:35,36,0.585,NO,CREATE_ESCALATION,0
TX1201,CUST0308,Varun Joshi,varun.joshi37@example.com,VIP,2499.87,INR,ABANDONED,checkout_dropoff,Credit Card,11,0,PAYMENT_PAGE_DROPOFF,NONE,0,0,199222.35,2026-08-12 13:58:28,23,0.735,YES,SEND_CHECKOUT_REMINDER,1
TX1202,CUST0411,Karan Roy,karan.roy27@example.com,Standard,999.22,INR,FAILED,account_closed,Wallet,10,0,COMPLETED,NONE,2,1,6812.13,2026-08-21 16:38:12,61,0.095,NO,STOP_RECOVERY,0
TX1203,CUST0186,Divya Deshmukh,divya.deshmukh63@example.com,Standard,2499.59,INR,FAILED,issuer_down,Debit Card,9,3,COMPLETED,NONE,6,0,7490.63,2026-08-05 22:54:09,17,0.7675,YES,RETRY_PAYMENT,0
TX1204,CUST0315,Priya Kapoor,priya.kapoor26@example.com,VIP,4999.47,INR,ABANDONED,checkout_dropoff,Debit Card,41,2,ABANDONED_CART,NONE,0,0,136131.0,2026-08-13 20:08:49,26,0.728,YES,SEND_CHECKOUT_REMINDER,1
TX1205,CUST0161,Rahul Singh,rahul.singh70@example.com,New,3499.53,INR,FAILED,network_timeout,UPI,0,1,COMPLETED,NONE,6,0,4424.75,2026-08-15 10:56:30,20,0.755,YES,RETRY_PAYMENT,1
TX1206,CUST0347,Gaurav Reddy,gaurav.reddy71@example.com,New,3499.8,INR,SUCCESS,none,Debit Card,0,1,COMPLETED,NONE,0,0,734.81,2026-08-07 02:40:10,18,0.925,NO,NO_ACTION,0
TX1207,CUST0169,Karan Bhatia,karan.bhatia94@example.com,Standard,7999.08,INR,FAILED,insufficient_funds,UPI,12,2,COMPLETED,NONE,6,0,29926.22,2026-08-18 15:35:51,46,0.4336,YES,SEND_PAYMENT_REMINDER,0
TX1208,CUST0161,Rahul Singh,rahul.singh70@example.com,New,999.68,INR,FAILED,authentication_failed,Credit Card,0,1,COMPLETED,NONE,5,0,4424.75,2026-08-06 22:12:02,24,0.575,YES,SEND_PAYMENT_REMINDER,0
TX1209,CUST0317,Rohan Joshi,rohan.joshi19@example.com,New,4999.39,INR,FAILED,processor_error,Credit Card,0,1,COMPLETED,NONE,7,0,584.34,2026-08-14 00:43:59,28,0.585,YES,RETRY_PAYMENT,1
TX1210,CUST0277,Kavita Sharma,kavita.sharma38@example.com,Standard,999.85,INR,ABANDONED,checkout_dropoff,Debit Card,10,2,OTP_DROPOFF,NONE,0,0,41610.24,2026-08-07 14:49:57,20,0.63,YES,SEND_CHECKOUT_REMINDER,0
TX1211,CUST0183,Gaurav Iyer,gaurav.iyer45@example.com,New,7999.34,INR,FAILED,card_expired,UPI,2,1,COMPLETED,NONE,0,0,3320.37,2026-08-10 22:11:11,60,0.195,NO,SEND_PAYMENT_REMINDER,0
TX1212,CUST0342,Gaurav Choudhury,gaurav.choudhury58@example.com,VIP,2499.26,INR,FAILED,velocity_limit_exceeded,Net Banking,31,2,COMPLETED,NONE,0,1,76209.81,2026-08-08 17:39:03,42,0.4459,YES,STOP_RECOVERY,0
TX1213,CUST0406,Shweta Bansal,shweta.bansal43@example.com,Standard,999.63,INR,FAILED,fraud_blocked,UPI,2,0,COMPLETED,NONE,3,2,22237.11,2026-08-18 21:10:38,67,0.01,NO,CREATE_ESCALATION,0
TX1214,CUST0362,Rajesh Gupta,rajesh.gupta55@example.com,New,999.67,INR,FAILED,webhook_drop,Credit Card,2,1,COMPLETED,NONE,0,3,1100.34,2026-08-02 14:58:56,54,0.405,NO,CREATE_ESCALATION,0
TX1215,CUST0303,Priya Roy,priya.roy29@example.com,Standard,499.73,INR,FAILED,fraud_blocked,UPI,3,4,COMPLETED,NONE,1,0,25296.5,2026-08-01 16:24:09,56,0.0393,NO,STOP_RECOVERY,0
TX1216,CUST0216,Gaurav Reddy,gaurav.reddy78@example.com,Standard,2499.57,INR,FAILED,authentication_failed,Credit Card,7,1,COMPLETED,NONE,6,0,17090.7,2026-08-01 12:14:14,25,0.5863,YES,SEND_PAYMENT_REMINDER,0
